[2026-07-14 12:59:16] INFO | experiment | Device: cuda
[2026-07-14 12:59:16] INFO | experiment | Cohort: 50 buildings/dataset (tag='(none)') | ashrae=/home/samy/yuvaraj/cross-task-fl-balances-experiments/data/ashrae/processed | lead=/home/samy/yuvaraj/cross-task-fl-balances-experiments/data/lead/processed
[2026-07-14 12:59:16] INFO | experiment | Mamba fused kernels: ON (selective_scan=True, causal_conv1d=True)
[2026-07-14 12:59:16] INFO | experiment | ============================================================
[2026-07-14 12:59:16] INFO | experiment | STEP 2: MULTI-TASK FEDERATED LEARNING
[2026-07-14 12:59:16] INFO | experiment |   Mode: dual | Strategy: scaffold
[2026-07-14 12:59:16] INFO | experiment | ============================================================
[2026-07-14 12:59:28] INFO | experiment | Forecasting model params: 884,999
[2026-07-14 12:59:28] INFO | experiment | Anomaly model params:     976,623
[2026-07-14 12:59:28] INFO | experiment | Shared backbone params:   829,790
[2026-07-14 12:59:28] INFO | experiment | Forecasting head params:  55,209
[2026-07-14 12:59:28] INFO | experiment | Anomaly head params:      146,833
[2026-07-14 12:59:28] INFO | experiment | Single-GPU mode on cuda (available: 1, max: 1)
[2026-07-14 12:59:28] INFO | experiment | Backbone compatibility verified.
[2026-07-14 12:59:28] INFO | experiment | Multi-Task Federated Training
[2026-07-14 12:59:28] INFO | experiment |   Mode: dual | Strategy: scaffold
[2026-07-14 12:59:28] INFO | experiment |   Forecasting clients: 35
[2026-07-14 12:59:28] INFO | experiment |   Anomaly clients:     35
[2026-07-14 12:59:28] INFO | experiment |   Total clients:       70
[2026-07-14 12:59:28] INFO | experiment |   Rounds: 1, Local epochs: 5
[2026-07-14 12:59:28] INFO | experiment |   GPUs: 1
[2026-07-14 12:59:28] INFO | experiment | SCAFFOLD control variates initialized.
[2026-07-14 12:59:28] INFO | experiment | Round 1/1 | 70 clients
[2026-07-14 13:08:43] INFO | experiment |   [forecasting] 35 clients trained on cuda in 555s
[2026-07-14 13:19:38] INFO | experiment |   [anomaly] 35 clients trained on cuda in 656s
[2026-07-14 13:20:25] INFO | experiment |   Forecast test MSE: 0.302680 | Anomaly test MSE: 0.316639 | round 1257s
[2026-07-14 13:20:25] INFO | experiment | FL training completed in 1257.0s
[2026-07-14 13:20:25] INFO | experiment | --- Federated Forecasting Evaluation ---
[2026-07-14 13:20:43] INFO | experiment |   MSE: 0.302692
[2026-07-14 13:20:43] INFO | experiment |   RMSE: 0.550175
[2026-07-14 13:20:43] INFO | experiment |   MAE: 0.282454
[2026-07-14 13:20:43] INFO | experiment |   MAPE: 27.16%
[2026-07-14 13:20:43] INFO | experiment |   SMAPE: 16.054003
[2026-07-14 13:20:43] INFO | experiment |   WAPE: 7.034796
[2026-07-14 13:20:43] INFO | experiment |   NRMSE: 0.137026
[2026-07-14 13:20:43] INFO | experiment |   MASE: 3.545164
[2026-07-14 13:20:43] INFO | experiment |   RSE: 0.299069
[2026-07-14 13:20:43] INFO | experiment |   CORR: 0.955342
[2026-07-14 13:20:43] INFO | experiment |   R2: 0.910558
[2026-07-14 13:20:43] INFO | experiment | --- Federated Anomaly Detection Evaluation ---
[2026-07-14 13:20:56] INFO | experiment |   Threshold (from val): 0.353534
[2026-07-14 13:21:22] INFO | experiment |   F1: 0.4729
[2026-07-14 13:21:22] INFO | experiment |   AUC_ROC: 0.7430
[2026-07-14 13:21:22] INFO | experiment |   AUC_PR: 0.5605
[2026-07-14 13:21:22] INFO | experiment |   PRECISION: 0.5186
[2026-07-14 13:21:22] INFO | experiment |   RECALL: 0.4346
[2026-07-14 13:21:22] INFO | experiment | Results saved to /home/samy/yuvaraj/cross-task-fl-balances-experiments/results/federated_dual_scaffold_results.json
[2026-07-14 13:21:22] INFO | experiment | Models saved to /home/samy/yuvaraj/cross-task-fl-balances-experiments/checkpoints
[2026-07-14 13:21:24] INFO | experiment | ============================================================
[2026-07-14 13:21:24] INFO | experiment | STEP 6: GENERATING RESEARCH PAPER PLOTS
[2026-07-14 13:21:24] INFO | experiment | ============================================================
